dose	time_in_study	accession_number	depositor_study_number	organization_name	start_date	end_date	dose_unit	ntp_toxicology_type	ntp_tdms_number	time_in_study_unit	group_name	treatment_group_type	route	subject_name	species_common_name	sex	strain	ur_bld	ur_color	cyto_rep	chemical_name	amino	study_title	ala	ala_unit	alphr	alphr_unit	ap_creat	ap_creat_unit	asp_creat	asp_creat_unit	ast	ast_unit	ava	ava_unit	bili	bili_unit	ca	ca_unit	cl	cl_unit	creat	creat_unit	creat_hr	creat_hr_unit	crtn_24	crtn_24_unit	crtn_48	crtn_48_unit	galac	galac_unit	ggt	ggt_unit	ggt_hr	ggt_hr_unit	gluc	gluc_unit	gluc_hr	gluc_hr_unit	glu_hr_tis	glu_hr_tis_unit	k	k_unit	ketone	ketone_unit	ldh_creatn	ldh_creatn_unit	mg	mg_unit	na	na_unit	nag_creat	nag_creat_unit	nag_hr	nag_hr_unit	ph	ph_unit	phos	phos_unit	protein	protein_unit	pro_g_hr	pro_g_hr_unit	prpb	prpb_unit	sdh	sdh_unit	spgrav	spgrav_unit	tcn_lt	tcn_lt_unit	tsprot	tsprot_unit	ubgen	ubgen_unit	upro_crtn	upro_crtn_unit	urea_conc	urea_conc_unit	urea_hr	urea_hr_unit	urine_vol	urine_vol_unit	ur_prot	ur_prot_unit	ur_prot_hr	ur_prot_hr_unit	ur_vol_hr	ur_vol_hr_unit	updated_at
40.000000000000000	18	002-01884-0002-0000-5	NTP002	NTP	\N	\N	mg/L	\N	8812401.ss	hour	C88045_8804503_07	\N	\N	0702_03	Rat	Male	F344	neg	red	cytorep_domcument.pdf	Sodium Cyanide	amino_acid_interpretation.txt	2-Week Evaluation of the Toxicity (C50522) of Chloroprene (126-99-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	1.8317	umol/L	14.9709	mU/hr	\N	\N	113.9964	mU/mg	426.1947	U/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0.1708	uM/hour	277.6525	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	105.7246	mg/dL	0.0591	mg/hr	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	1.1979	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	862.5541	mg/dL	7.1464	mg/hr	\N	\N	\N	\N	0.5082	mg/hr	2.0394	mL/hr	2018-11-12 00:39:03.005214
3300.000000000000000	13	002-02833-0002-0000-0	\N	NTP	\N	\N	mg/kg	\N	2011401.ss	month	C88036_8803601_10	\N	\N	0445_98	Rat	Female	F344	negative	red	\N	Propylene Glycol mono-butyl Ether	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C50522) of Chloroprene (126-99-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	\N	\N	612.7085	mU/mg	182.0199	U/L	0	\N	0	mg/dL	\N	\N	0	\N	\N	\N	0.2291	uM/hour	\N	\N	455.155	mg/hr	\N	\N	\N	\N	\N	\N	9.2189	mg/dL	0.0723	mg/hr	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	2.4756	umol/L	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	1684.7038	mg/dL	7.0422	mg/hr	\N	\N	\N	\N	0.2545	mg/hr	\N	\N	2020-06-05 19:27:06.346014
3000.000000000000000	89	002-02890-0003-0000-4	NTP002	NTP	2001	\N	ppm	\N	9902798.ss	week	C88045_8804503_08	\N	\N	0107_04	Rat	Female	B6C3F1	neg.	dark yellow	cytorep_image.jpeg	Tetrachlorophthalic Anhydride	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	\N	\N	5395.7015	mU/mg	\N	\N	203.3157	U/L	0	\N	0	mg/dL	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	3464.7133	U/L	59.9768	mU/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	97.9339	mU/mg	9.5962	mg/hr	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	951.309	mg/dL	\N	\N	\N	\N	\N	\N	0.7966	mg/hr	\N	\N	2021-06-11 01:22:02.304414
200.000000000000000	32	002-03206-0003-0000-6	NTP002	NTP	\N	\N	mg/m3	\N	9302505.fixtime	week	C61949_0516403_20	\N	\N	0003_MR524	Mouse	Male	Fischer 344	3+	brown	\N	1,2,4,5-Tetrachlorobenzene	\N	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	24.0696	umol/L	\N	\N	5263.9376	mU/mg	124.4649	mU/mg	498.5495	U/L	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0.1242	uM/hour	33.6301	mg/hr	170.2437	mg/hr	\N	\N	\N	\N	\N	\N	62.5557	mg/dL	0.0747	mg/hr	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	166.8325	mU/mg	12.5874	mg/hr	0	\N	\N	\N	0	\N	\N	\N	\N	\N	5.2449	U/L	0	\N	0	\N	\N	\N	\N	\N	\N	\N	813.0443	mg/dL	\N	\N	\N	\N	558.2599	mg/dL	0.7631	mg/hr	\N	\N	2021-05-03 08:29:16.061214
2100.000000000000000	5	002-02201-0001-0000-8	NTP002	NTP	\N	\N	%	\N	0000003.ss	hour	C62271_0520203_02	\N	\N	0122_03	Rat	Female	F344	neg	brown	cytorep_domcument.pdf	Cupric Sulfate	\N	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in B6C3F1 Mice Exposed via Dosed Water. NTP Special Study	11.4933	umol/L	6.0106	mU/hr	\N	\N	\N	\N	167.0322	U/L	0	\N	0	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	76.2852	mg/hr	0	\N	1429.6734	U/L	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	60.5773	mU/mg	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	8.2113	U/L	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2020-11-19 06:46:17.338014
1250.000000000000000	12	002-01304-0005-0000-5	NTP002	NTP	2001	\N	%	\N	0519903.ss	week	C04308_0519603_01	\N	\N	0452_98	Mouse	Female	Fischer 344	negativ	yellow	\N	Sodium Dichromate Dihydrate (VI)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	\N	\N	4692.3714	mU/mg	327.3736	mU/mg	\N	\N	\N	\N	0	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	164.5206	mg/hr	\N	\N	\N	\N	\N	\N	43.0303	mg/dL	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	0	\N	181.3841	mU/mg	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0.2892	umol/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.3707	mg/hr	3.0684	mL/hr	2021-01-21 15:17:53.357214
275.000000000000000	9	002-02841-0005-0000-2	\N	NTP	\N	\N	ppm	\N	8803601.ss	week	C04308_0519603_05	\N	\N	0007_MR01	Mouse	Female	Fischer 344	2	amber	cytorep_domcument.pdf	1,2,4,5-Tetrachlorobenzene	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	2929.3533	mU/mg	115.3888	mU/mg	94.6234	U/L	\N	\N	\N	\N	0	\N	\N	\N	84.5114	mg/dL	0.2518	uM/hour	\N	\N	38.6333	mg/hr	0	\N	\N	\N	40.8093	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	13.1999	mg/hr	\N	\N	0	\N	0	\N	0	\N	\N	\N	8.8189	U/L	0	\N	0	\N	\N	\N	\N	\N	0	\N	1088.9228	mg/dL	5.9774	mg/hr	0	\N	\N	\N	0.7924	mg/hr	\N	\N	2019-06-16 14:03:20.688414
4500.000000000000000	20	002-01748-0003-0000-5	\N	NTP	\N	\N	ppm	\N	0519803.ss	month	C55367C_0514205_10	\N	\N	0459_98	Mouse	Male	F344	negativ	\N	cytorep_domcument.pdf	Styrene-Acrylonitrile Trimer	\N	Variation in the Hepatic Gene Expression in Male Fischer Rats Following Exposure to Acetaminophen	\N	\N	8.5671	mU/hr	\N	\N	20.5523	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	59.7925	mg/dL	\N	\N	242.4582	mg/hr	\N	\N	\N	\N	3594.7235	U/L	54.9419	mU/hr	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	13.192	mg/hr	0	\N	0	\N	0	\N	\N	\N	4.5	umol/L	7.0585	U/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	1652.6542	mg/dL	4.8061	mg/hr	0	\N	\N	\N	0.1352	mg/hr	11.4727	mL/hr	2020-10-02 16:03:54.614814
330.000000000000000	7	002-02156-0002-0000-8	\N	NTP	\N	\N	ppm	\N	9902799.ss	hour	C97008_9700803_01	\N	\N	0451_99	Rat	Male	B6C3F1	2	light yellow	cytorep_image.jpeg	alpha-Methylstyrene	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C56224C) of Furfuryl Alcohol (98-00-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	1.2925	mU/hr	377.9874	mU/mg	343.8258	mU/mg	164.91	U/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0.2999	uM/hour	231.1934	mg/hr	27.9322	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	99.7404	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	6.6452	U/L	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	211.998	mg/dL	4.6967	mg/hr	\N	\N	670.801	mg/dL	\N	\N	4.9503	mL/hr	2018-07-28 23:38:06.643614
10000.000000000000000	32	002-01884-0001-0000-4	NTP002	NTP	2001	\N	mg/kg	\N	0519903.ss	week	C61881_0521603_06	\N	\N	0003_MR318	Rat	Female	F344	3+	clear	cytorep_domcument.pdf	Indium Phosphide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	18.5731	mU/hr	2329.5179	mU/mg	442.8364	mU/mg	97.0472	U/L	0	\N	\N	\N	0	\N	\N	\N	230.5019	mg/dL	0.0552	uM/hour	148.0493	mg/hr	316.9396	mg/hr	\N	\N	398.766	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	11.2782	mg/hr	0	\N	\N	\N	0	\N	\N	\N	3.6609	umol/L	4.8168	U/L	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2019-04-03 17:25:31.507614
4.800000000000000	42	002-01039-0004-0000-9	\N	NTP	\N	\N	mg/kg	\N	9600105.ss	week	C97008_9700803_11	\N	\N	0201_03	Mouse	Male	Fischer 344	1	dark yellow	cytorep_image.jpeg	2-Butoxyethanol (Ethylene Glycol Monobutyl Ether)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	7404.3803	mU/mg	754.0019	mU/mg	26.8967	U/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	157.4727	mg/hr	\N	\N	\N	\N	\N	\N	36.7536	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	12.4838	mg/hr	0	\N	0	\N	\N	\N	\N	\N	1.6735	umol/L	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	2115.997	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	10.6986	mL/hr	2017-12-14 04:35:08.458014
4000.000000000000000	22	002-03206-0003-0000-6	NTP002	NTP	2001	\N	mg/kg	\N	\N	week	C50522_0513605_04	\N	\N	0007_MR04	Rat	Male	B6C3F1	3+	\N	\N	Chloroprene	amino_acid_interpret.doc	Variation in the Hepatic Gene Expression in Male Fischer Rats Following Exposure to Acetaminophen	18.7189	umol/L	\N	\N	\N	\N	\N	\N	194.3453	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	40.549	mg/hr	189.8588	mg/hr	\N	\N	\N	\N	43.2471	mU/hr	15.1859	mg/dL	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	3.8746	mg/hr	0	\N	\N	\N	0	\N	\N	\N	\N	\N	7.4707	U/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	1088.2124	mg/dL	6.8492	mg/hr	0	\N	234.2625	mg/dL	0.8093	mg/hr	5.2807	mL/hr	2022-01-08 10:50:35.962014
50000.000000000000000	2	002-02816-0002-0000-1	NTP002	NTP	\N	\N	mg/L	\N	0516403.ss	day	C50522_0513605_06	\N	\N	0705_97_05_M	Rat	Female	F344	neg	brown	cytorep_domcument.pdf	Ethylene Glycol Monoethyl Ether (EGMEE)	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	13.9977	umol/L	\N	\N	\N	\N	747.1388	mU/mg	258.3097	U/L	0	\N	\N	\N	0	\N	0	\N	\N	\N	0.1098	uM/hour	\N	\N	\N	\N	\N	\N	2038.543	U/L	\N	\N	\N	\N	0.0817	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	1.0279	U/L	\N	\N	0	\N	0	\N	0	\N	0	\N	1195.7008	mg/dL	\N	\N	0	\N	639.5905	mg/dL	\N	\N	\N	\N	2017-12-05 21:01:08.870814
135.000000000000000	6	002-02890-0003-0000-4	NTP002	NTP	\N	\N	ppm	\N	0518004.ss	hour	C90004_9000405_02	\N	\N	0073_03	Rat	Female	F344	1	yellow	\N	Sodium Dichromate Dihydrate (VI)	\N	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	24.5867	umol/L	16.9406	mU/hr	4885.8975	mU/mg	239.6409	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.1658	uM/hour	\N	\N	241.6452	mg/hr	\N	\N	3255.7984	U/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	3.828	mU/mg	\N	\N	\N	\N	0	\N	0	\N	\N	\N	2.1388	umol/L	6.5852	U/L	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	6.3596	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	2020-11-27 05:55:36.490014
50.000000000000000	19	002-02833-0002-0000-0	NTP002	NTP	2001	\N	ppm	\N	0511301.ss	week	C90004_9000405_03	\N	\N	0002_FR218	Rat	Female	F344	1+	brown	cytorep_domcument.pdf	2-Butoxyethanol (Ethylene Glycol Monobutyl Ether)	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88124) of Indium Phosphide (22398-80-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	23.5287	umol/L	\N	\N	\N	\N	485.394	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	55.4759	mg/hr	361.8835	mg/hr	0	\N	\N	\N	39.5004	mU/hr	\N	\N	0.0118	mg/hr	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	138.5278	mU/mg	9.117	mg/hr	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	6.237	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	2018-09-27 12:46:56.045214
5000.000000000000000	17	002-01872-0004-0000-4	\N	NTP	2001	\N	%	\N	0521603.ss	month	C96001_9600105_01	\N	\N	0611_98_03_F	Mouse	Male	Fischer 344	neg.	clear	cytorep_domcument.pdf	Stoddard Solvent (Type IIC)	\N	3-Month Evaluation of the Toxicity (C04308) of Sodium Selenite (10102-18-8) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	\N	\N	\N	\N	614.0216	mU/mg	296.0754	U/L	\N	\N	\N	\N	0	\N	\N	\N	62.9223	mg/dL	0.0456	uM/hour	\N	\N	\N	\N	\N	\N	3845.0477	U/L	58.933	mU/hr	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	53.0268	mU/mg	5.5773	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	0.5535	umol/L	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	1735.2421	mg/dL	\N	\N	\N	\N	\N	\N	0.0794	mg/hr	\N	\N	2019-11-22 21:27:44.765214
0.100000000000000	79	002-01748-0003-0000-5	NTP002	NTP	\N	\N	%	\N	9000405.fixtime	week	C62191B_0520605_15	\N	\N	0716_98_04_F	Mouse	Male	B6C3F1	negative	red	cytorep_domcument.pdf	Sodium Dichromate Dihydrate (VI)	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	\N	\N	\N	\N	474.5852	mU/mg	503.9438	U/L	\N	\N	0	mg/dL	\N	\N	\N	\N	\N	\N	0.1007	uM/hour	168.8464	mg/hr	\N	\N	\N	\N	3852.5011	U/L	\N	\N	8.8225	mg/dL	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	156.3208	mU/mg	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	428.9444	mg/dL	0.5241	mg/hr	0.2059	mL/hr	2018-10-10 20:21:42.374814
30.000000000000000	6	002-01917-0001-0000-1	\N	NTP	2001	\N	mg/L	\N	0000003.ss	day	C50522_0513605_07	\N	\N	0504_03	Rat	Female	F344	neg.	brown	cytorep_domcument.pdf	Decalin	amino_acid_interpretation.txt	18-Week Evaluation of the Toxicity (C99013) of Styrene-acrylonitrile Trimer (SANTRIMER2) in F344 Rats Exposed via Dosed Feed. NTP Special Study	20.569	umol/L	\N	\N	\N	\N	\N	\N	61.1252	U/L	\N	\N	\N	\N	\N	\N	0	\N	48.1878	mg/dL	0.2114	uM/hour	73.6107	mg/hr	84.2634	mg/hr	0	\N	1690.9944	U/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	3.1526	mg/hr	0	\N	\N	\N	0	\N	\N	\N	5.0621	umol/L	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	1257.8211	mg/dL	6.5098	mg/hr	\N	\N	480.6262	mg/dL	\N	\N	3.746	mL/hr	2019-05-23 17:13:58.493214
24.000000000000000	26	002-02890-0003-0000-4	NTP002	NTP	\N	\N	mg/L	\N	6142703.ss	hour	C62033_0518004_09	\N	\N	0114_05	Mouse	Male	Fischer 344	1	\N	\N	No stressor	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	16.4091	mU/hr	\N	\N	328.5011	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	94.0822	mg/dL	0.1385	uM/hour	3.4104	mg/hr	333.582	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	125.2601	mU/mg	3.8879	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	2.0457	umol/L	8.9089	U/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	6.0944	mg/hr	\N	\N	695.2809	mg/dL	0.046	mg/hr	4.5914	mL/hr	2021-10-08 21:50:31.613214
8000.000000000000000	180	002-01116-0003-0000-4	\N	NTP	2001	\N	mg/L	\N	0520203.ss	day	APAP_0 mg/kg_24 hour	\N	\N	0806_04	Mouse	Female	B6C3F1	0	dark yellow	cytorep_image.jpeg	1-Chloro-2-Propanol, Technical	\N	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	\N	\N	\N	\N	\N	\N	\N	\N	329.8	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.2704	uM/hour	\N	\N	441.0982	mg/hr	0	\N	\N	\N	48.2002	mU/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	6.1921	mg/hr	0	\N	0	\N	0	\N	0	\N	\N	\N	0.9299	U/L	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	51.708	mg/dL	0.5057	mg/hr	9.0467	mL/hr	2019-12-14 19:29:27.955614
1500.000000000000000	16	002-02196-0007-0000-7	NTP002	NTP	\N	\N	%	\N	8812401.ss	hour	C61949_0516403_24	\N	\N	1012_05	Mouse	Male	Fischer 344	1+	brown	\N	Chloroprene	amino_acid_interpret.doc	Variation in the Hepatic Gene Expression in Male Fischer Rats Following Exposure to Acetaminophen	\N	\N	10.9291	mU/hr	\N	\N	\N	\N	144.1013	U/L	0	\N	0	mg/dL	\N	\N	0	\N	259.6278	mg/dL	0.2236	uM/hour	269.5962	mg/hr	109.1935	mg/hr	\N	\N	\N	\N	41.2993	mU/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	125.7004	mU/mg	11.7706	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	303.2655	mg/dL	\N	\N	10.9542	mL/hr	2020-09-10 03:03:01.190814
125.000000000000000	365	002-01917-0001-0000-1	NTP002	NTP	2001	\N	%	\N	9302505.fixtime	hour	C54853B_0519803_07	\N	\N	0723_98_05_F	Rat	Male	Fischer 344	1+	\N	cytorep_domcument.pdf	Furfuryl Alcohol	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	19.4859	umol/L	\N	\N	11462.9841	mU/mg	354.4345	mU/mg	\N	\N	0	\N	0	mg/dL	0	\N	0	\N	280.3249	mg/dL	0.2276	uM/hour	\N	\N	429.575	mg/hr	\N	\N	3024.0632	U/L	\N	\N	\N	\N	0.0309	mg/hr	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	27.7475	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.7248	U/L	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	1114.1931	mg/dL	\N	\N	\N	\N	341.135	mg/dL	\N	\N	\N	\N	2021-10-12 11:22:46.224414
7.500000000000000	19	002-02877-0004-0000-0	\N	NTP	2001	\N	mg/m3	\N	9901303.ss	hour	C56111B_5611103_10	\N	\N	0480_99	Mouse	Male	Fischer 344	3	brown	\N	Styrene-Acrylonitrile Trimer	\N	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in B6C3F1 Mice Exposed via Dosed Water. NTP Special Study	19.622	umol/L	\N	\N	\N	\N	41.432	mU/mg	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	31.7598	mU/hr	74.0703	mg/dL	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	75.4258	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	167.7584	mg/dL	0.282	mg/hr	2.4676	mL/hr	2020-07-28 15:20:12.806814
94.000000000000000	26	002-02846-0001-0000-3	\N	NTP	2001	\N	ppm	\N	0511301.ss	day	C90004_9000405_12	\N	\N	1108_01	Rat	Male	F344	2	light yellow	cytorep_domcument.pdf	Stoddard Solvent (Type IIC)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	20.1423	mU/hr	5472.3135	mU/mg	\N	\N	1.0303	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	175.0684	mg/hr	\N	\N	\N	\N	75.2745	mU/hr	103.3038	mg/dL	0.0106	mg/hr	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	12.0652	mg/hr	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	5.2302	mg/hr	0	\N	444.3106	mg/dL	0.4234	mg/hr	3.5384	mL/hr	2019-06-02 18:48:29.443614
75.000000000000000	20	002-02201-0001-0000-8	NTP002	NTP	2001	\N	mg/L	\N	9901303.ss	hour	C61427_6142703_11	\N	\N	0116_03	Mouse	Female	F344	2	\N	\N	Propylene Glycol mono-butyl Ether	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	16.6823	umol/L	8.7405	mU/hr	\N	\N	573.8345	mU/mg	285.6228	U/L	\N	\N	\N	\N	0	\N	\N	\N	159.406	mg/dL	\N	\N	\N	\N	125.8586	mg/hr	\N	\N	\N	\N	83.4807	mU/hr	\N	\N	0.0425	mg/hr	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	174.5208	mU/mg	\N	\N	\N	\N	0	\N	0	\N	0	\N	5.5894	umol/L	8.048	U/L	\N	\N	0	\N	\N	\N	0	\N	0	\N	296.583	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2018-10-12 21:45:22.992414
